id_detalle;linea_orden;orden_id_orden;vendedor_id_vendedor;cantidad;producto_id_producto
27911;5;5534;78;1;9548
27912;3;5534;82;2;6843
27913;7;5534;92;2;9749
27914;1;5535;8;3;9871
27915;1;5536;16;3;6894
27916;3;5536;32;1;5678
27917;2;5536;43;1;1751
27918;5;5537;10;3;5315
27919;2;5537;15;2;4915
27920;9;5537;16;3;3279
27921;4;5537;18;1;7204
27922;8;5537;21;3;2889
27923;6;5537;35;1;6961
27924;3;5537;36;2;9973
27925;1;5537;41;2;2349
27926;7;5537;64;2;8620
27927;2;5538;13;1;7071
27928;1;5538;40;1;4919
27929;6;5538;46;3;7408
27930;4;5538;50;1;273
27931;3;5538;54;2;5551
27932;5;5538;86;1;5018
27933;5;5539;1;1;9294
27934;1;5539;33;3;8845
27935;2;5539;35;2;2185
27936;3;5539;52;1;1788
27937;4;5539;78;2;9900
27938;5;5540;21;1;7469
27939;2;5540;23;1;8860
27940;3;5540;25;2;5431
27941;4;5540;61;2;6210
27942;1;5540;80;2;3672
27943;3;5541;15;2;5262
27944;1;5541;25;2;2256
27945;4;5541;42;3;6906
27946;6;5541;52;2;1726
27947;5;5541;71;3;4572
27948;2;5541;97;1;1584
27949;9;5542;31;1;465
27950;2;5542;43;1;4736
27951;1;5542;51;2;1243
27952;5;5542;68;1;5870
27953;6;5542;75;2;3752
27954;3;5542;76;1;6316
27955;8;5542;89;3;546
27956;4;5542;90;1;4513
27957;7;5542;100;2;6858
27958;7;5543;20;3;1544
27959;2;5543;49;2;3926
27960;4;5543;73;2;200
27961;3;5543;75;2;4335
27962;6;5543;92;3;1809
27963;5;5543;96;1;3810
27964;1;5543;98;1;2775
27965;4;5544;12;3;4011
27966;2;5544;26;2;8777
27967;5;5544;41;2;1452
27968;1;5544;49;2;8039
27969;3;5544;75;3;9312
27970;2;5545;33;1;2774
27971;3;5545;36;1;9179
27972;1;5545;41;2;7819
27973;6;5545;63;2;1534
27974;7;5545;63;1;8320
27975;5;5545;68;1;4415
27976;8;5545;69;3;2016
27977;4;5545;83;1;8388
27978;4;5546;15;3;3185
27979;1;5546;78;1;4951
27980;3;5546;82;2;2455
27981;2;5546;100;3;2927
27982;9;5547;3;1;4420
27983;5;5547;18;2;280
27984;7;5547;39;2;3746
27985;1;5547;49;3;9799
27986;8;5547;51;3;7567
27987;4;5547;56;2;1966
27988;6;5547;72;3;2351
27989;2;5547;89;3;1698
27990;3;5547;97;1;1978
27991;1;5548;21;2;8331
27992;2;5548;56;1;9482
27993;5;5548;60;2;754
27994;3;5548;68;1;4025
27995;4;5548;98;1;6044
27996;2;5549;9;1;7629
27997;1;5549;19;3;2535
27998;3;5550;26;2;9917
27999;2;5550;44;3;2601
28000;4;5550;47;2;8136
28001;1;5550;54;3;4346
28002;9;5551;8;1;1983
28003;4;5551;23;1;9867
28004;7;5551;38;1;1469
28005;2;5551;57;2;573
28006;6;5551;70;2;4375
28007;3;5551;77;1;3880
28008;5;5551;87;2;3777
28009;8;5551;87;1;9126
28010;1;5551;95;2;7981
28011;2;5552;5;1;3159
28012;7;5552;7;1;1699
28013;1;5552;15;3;5094
28014;5;5552;21;3;2405
28015;8;5552;38;1;4303
28016;6;5552;59;1;6192
28017;4;5552;70;1;9694
28018;3;5552;81;1;2968
28019;4;5553;5;2;4056
28020;5;5553;23;2;7898
28021;7;5553;34;3;3013
28022;6;5553;36;1;3630
28023;1;5553;48;3;4390
28024;2;5553;56;2;9588
28025;3;5553;92;1;9470
28026;5;5554;7;3;6851
28027;4;5554;46;3;4811
28028;2;5554;64;2;3588
28029;1;5554;66;1;8547
28030;6;5554;69;1;7593
28031;3;5554;85;2;5211
28032;3;5555;44;2;5537
28033;1;5555;57;1;5498
28034;4;5555;82;3;3129
28035;5;5555;90;2;7652
28036;2;5555;93;3;6763
28037;1;5556;55;1;9784
28038;2;5556;55;2;8016
28039;4;5556;65;1;8657
28040;6;5556;67;1;8238
28041;3;5556;84;1;5407
28042;5;5556;91;2;2740
28043;1;5557;2;3;9036
28044;6;5557;4;1;6636
28045;5;5557;21;3;4415
28046;7;5557;33;3;1982
28047;8;5557;49;1;6150
28048;4;5557;62;1;460
28049;2;5557;71;2;9713
28050;3;5557;76;2;7366
28051;9;5557;81;2;9424
28052;4;5558;42;1;7128
28053;2;5558;54;1;9301
28054;1;5558;59;1;5048
28055;3;5558;93;3;465
28056;4;5559;31;2;532
28057;7;5559;39;1;4278
28058;2;5559;53;1;2294
28059;3;5559;57;3;8450
28060;5;5559;60;1;7076
28061;6;5559;61;1;3842
28062;1;5559;100;3;1962
28063;4;5560;18;2;415
28064;3;5560;42;2;6429
28065;5;5560;57;3;8157
28066;1;5560;69;1;3207
28067;2;5560;100;1;4914
28068;2;5561;6;2;4103
28069;1;5561;54;3;6704
28070;1;5562;52;2;7146
28071;1;5563;48;2;837
28072;2;5563;59;2;6266
28073;4;5564;21;3;3462
28074;3;5564;32;3;4712
28075;5;5564;33;1;9971
28076;2;5564;82;2;8570
28077;1;5564;92;3;6558
28078;1;5565;53;2;8707
28079;2;5566;20;3;6823
28080;3;5566;53;1;2421
28081;4;5566;59;1;2155
28082;5;5566;90;3;4267
28083;1;5566;95;3;7275
28084;5;5567;10;2;6920
28085;4;5567;52;2;9164
28086;2;5567;57;3;2876
28087;1;5567;58;1;5538
28088;3;5567;91;1;9884
28089;1;5568;25;3;1478
28090;2;5568;28;3;3437
28091;8;5568;37;2;8436
28092;3;5568;47;1;6655
28093;7;5568;68;2;7723
28094;5;5568;73;3;3346
28095;6;5568;78;3;79
28096;4;5568;90;3;6864
28097;1;5569;30;2;2972
28098;4;5569;44;3;6617
28099;2;5569;67;1;6404
28100;3;5569;77;1;129
28101;1;5570;38;3;6329
28102;3;5571;15;1;9728
28103;6;5571;25;3;2137
28104;5;5571;52;3;6176
28105;2;5571;56;1;5061
28106;1;5571;70;1;2058
28107;4;5571;99;3;8232
28108;6;5572;5;1;4303
28109;2;5572;24;2;2198
28110;3;5572;47;1;715
28111;4;5572;67;2;516
28112;8;5572;77;1;6796
28113;7;5572;81;1;9827
28114;5;5572;83;3;1574
28115;1;5572;85;2;7244
28116;4;5573;13;2;765
28117;2;5573;42;1;3080
28118;3;5573;60;2;1164
28119;1;5573;71;1;4640
28120;5;5573;74;2;325
28121;1;5574;25;3;1430
28122;4;5574;25;3;8789
28123;3;5574;28;3;4614
28124;2;5574;35;1;5853
28125;5;5574;98;3;8179
28126;7;5575;14;2;7421
28127;1;5575;33;2;6830
28128;4;5575;63;3;2285
28129;3;5575;73;2;6769
28130;2;5575;77;1;2095
28131;5;5575;100;1;391
28132;6;5575;100;1;1567
28133;5;5576;6;3;9061
28134;8;5576;7;3;4077
28135;1;5576;21;2;4352
28136;2;5576;24;3;1658
28137;9;5576;42;1;3509
28138;4;5576;49;1;7881
28139;3;5576;76;1;2058
28140;6;5576;79;3;5210
28141;7;5576;95;1;7048
28142;5;5577;17;2;3420
28143;3;5577;20;2;4419
28144;1;5577;49;1;8842
28145;2;5577;64;2;5422
28146;4;5577;80;1;1792
28147;1;5578;11;1;5524
28148;9;5578;13;2;8069
28149;8;5578;30;3;6674
28150;4;5578;37;3;4144
28151;6;5578;62;1;9047
28152;7;5578;69;2;9066
28153;5;5578;73;3;7373
28154;2;5578;74;2;124
28155;3;5578;82;2;2858
28156;3;5579;55;2;9711
28157;1;5579;86;2;7196
28158;2;5579;99;1;5803
28159;2;5580;35;1;5801
28160;1;5580;45;2;7806
28161;6;5581;28;1;4537
28162;2;5581;31;3;7232
28163;4;5581;34;1;5072
28164;5;5581;42;1;9419
28165;3;5581;52;2;2978
28166;1;5581;58;3;8164
28167;2;5582;7;3;5297
28168;1;5582;79;2;2348
28169;2;5583;28;1;7761
28170;3;5583;50;3;4999
28171;4;5583;57;1;7792
28172;6;5583;63;1;391
28173;7;5583;82;2;8928
28174;1;5583;84;2;2463
28175;5;5583;84;2;7944
28176;4;5584;7;1;8780
28177;2;5584;42;2;8236
28178;6;5584;48;3;361
28179;1;5584;58;2;9542
28180;5;5584;58;3;8623
28181;3;5584;79;1;6246
28182;3;5585;23;3;1095
28183;1;5585;58;3;4264
28184;2;5585;91;1;1257
28185;1;5586;15;1;6948
28186;4;5586;32;3;248
28187;3;5586;33;2;8592
28188;5;5586;60;2;8199
28189;6;5586;79;3;7410
28190;2;5586;84;2;4352
28191;5;5587;55;2;7538
28192;6;5587;66;2;3600
28193;8;5587;78;2;622
28194;4;5587;80;2;4774
28195;2;5587;91;3;1219
28196;7;5587;96;2;7354
28197;3;5587;97;2;3144
28198;1;5587;98;1;3909
28199;2;5588;4;3;1227
28200;1;5588;37;1;8868
28201;4;5588;45;2;4044
28202;3;5588;57;3;6709
28203;4;5589;11;3;6851
28204;6;5589;16;2;1996
28205;5;5589;68;1;6060
28206;2;5589;69;1;5418
28207;7;5589;78;1;4170
28208;3;5589;81;1;9842
28209;8;5589;82;3;7713
28210;1;5589;91;2;9308
28211;2;5590;17;2;3525
28212;4;5590;17;3;9347
28213;6;5590;58;2;7483
28214;5;5590;70;1;6661
28215;1;5590;79;2;7895
28216;3;5590;90;3;4240
28217;2;5591;11;3;4066
28218;6;5591;35;2;9867
28219;5;5591;36;1;8679
28220;7;5591;38;2;7956
28221;1;5591;53;2;3092
28222;4;5591;86;3;2563
28223;3;5591;93;2;5720
28224;1;5592;23;2;453
28225;6;5592;23;2;3378
28226;2;5592;34;3;3821
28227;4;5592;51;1;2287
28228;3;5592;72;1;2995
28229;5;5592;90;3;6449
28230;9;5593;22;2;3794
28231;8;5593;25;1;9873
28232;2;5593;35;3;5945
28233;3;5593;35;2;5747
28234;6;5593;46;2;9858
28235;7;5593;68;3;2263
28236;4;5593;78;2;8458
28237;5;5593;92;2;893
28238;1;5593;100;2;5620
28239;3;5594;19;3;5491
28240;4;5594;64;2;7112
28241;2;5594;80;1;3933
28242;5;5594;86;1;9635
28243;1;5594;91;1;7266
28244;3;5595;7;1;5784
28245;4;5595;9;3;4716
28246;7;5595;35;1;8281
28247;1;5595;40;3;203
28248;6;5595;46;2;762
28249;2;5595;85;1;2846
28250;5;5595;85;2;2409
28251;1;5596;31;1;3076
28252;6;5597;2;3;8276
28253;5;5597;17;2;1026
28254;2;5597;25;2;742
28255;3;5597;34;1;6977
28256;4;5597;40;3;2913
28257;8;5597;47;1;4856
28258;1;5597;66;1;4195
28259;7;5597;97;1;8462
28260;5;5598;15;1;9956
28261;2;5598;20;3;8314
28262;4;5598;43;1;8984
28263;1;5598;66;1;8895
28264;6;5598;84;2;9231
28265;3;5598;100;1;320
28266;8;5599;3;3;1004
28267;2;5599;7;1;6300
28268;7;5599;16;2;9933
28269;3;5599;19;2;8502
28270;6;5599;36;2;7833
28271;4;5599;50;3;9461
28272;1;5599;53;1;1627
28273;5;5599;54;2;7566
28274;9;5599;93;3;4969
28275;2;5600;40;2;5529
28276;1;5600;45;1;6508
28277;5;5600;64;3;6791
28278;3;5600;87;3;4811
28279;4;5600;98;2;5710
28280;6;5601;10;1;2524
28281;3;5601;39;1;3764
28282;2;5601;59;2;2849
28283;1;5601;60;3;7666
28284;5;5601;74;1;5587
28285;4;5601;92;2;376
28286;2;5602;5;3;2063
28287;1;5602;21;1;3106
28288;1;5603;16;1;1514
28289;4;5603;54;2;4784
28290;3;5603;69;1;6186
28291;2;5603;87;3;1134
28292;4;5604;11;1;4454
28293;1;5604;52;3;8313
28294;3;5604;77;1;836
28295;2;5604;98;2;8030
28296;2;5605;68;1;615
28297;1;5605;90;2;2647
28298;4;5606;6;3;52
28299;2;5606;13;2;2280
28300;1;5606;48;2;16
28301;3;5606;66;3;6789
28302;2;5607;69;3;6907
28303;1;5607;71;3;8590
28304;3;5607;79;1;274
28305;1;5608;12;2;1131
28306;3;5608;53;1;5039
28307;4;5608;86;3;8666
28308;2;5608;93;1;8884
28309;2;5609;2;2;3476
28310;5;5609;27;1;1178
28311;3;5609;29;3;9384
28312;1;5609;43;1;4882
28313;6;5609;66;3;796
28314;4;5609;100;1;4067
28315;3;5610;36;2;5405
28316;1;5610;80;1;218
28317;2;5610;93;1;6927
28318;2;5611;7;2;440
28319;1;5611;8;1;14
28320;1;5612;86;2;255
28321;9;5613;11;2;6020
28322;5;5613;19;3;8561
28323;7;5613;19;2;4832
28324;2;5613;36;3;8015
28325;4;5613;47;3;2097
28326;3;5613;49;3;9600
28327;6;5613;51;2;1166
28328;8;5613;80;1;4408
28329;1;5613;94;3;6978
28330;1;5614;21;3;1781
28331;2;5614;26;1;9778
28332;8;5614;40;2;3935
28333;6;5614;42;2;9879
28334;7;5614;47;3;2393
28335;9;5614;53;1;9296
28336;5;5614;57;1;8461
28337;4;5614;87;1;6356
28338;3;5614;99;3;3612
28339;3;5615;22;1;5290
28340;5;5615;27;3;1018
28341;7;5615;27;2;1014
28342;6;5615;48;1;1913
28343;1;5615;58;1;4721
28344;4;5615;65;2;7199
28345;2;5615;69;1;9736
28346;8;5615;97;3;9325
28347;5;5616;3;3;5984
28348;1;5616;22;1;4260
28349;2;5616;39;3;6227
28350;6;5616;44;1;9436
28351;3;5616;47;2;7583
28352;4;5616;71;1;690
28353;7;5616;75;3;8019
28354;3;5617;5;3;2807
28355;2;5617;29;1;7622
28356;5;5617;41;1;6004
28357;8;5617;41;2;9801
28358;6;5617;46;3;9917
28359;4;5617;75;1;5707
28360;7;5617;89;2;9327
28361;1;5617;100;1;8271
28362;3;5618;3;3;7763
28363;1;5618;39;3;8477
28364;2;5618;52;3;210
28365;5;5619;40;1;5030
28366;7;5619;52;3;6816
28367;1;5619;53;3;7850
28368;4;5619;53;2;4105
28369;3;5619;59;1;9989
28370;8;5619;67;2;9122
28371;6;5619;68;2;8273
28372;2;5619;98;2;91
28373;3;5620;20;3;389
28374;4;5620;47;3;2990
28375;2;5620;53;2;1288
28376;1;5620;99;1;4553
28377;3;5621;12;2;8541
28378;4;5621;16;2;15
28379;6;5621;29;1;8516
28380;5;5621;59;3;5791
28381;1;5621;76;2;4332
28382;2;5621;86;2;1577
28383;9;5622;7;3;4754
28384;1;5622;36;1;9130
28385;7;5622;47;3;5959
28386;3;5622;62;2;5698
28387;6;5622;63;1;3560
28388;8;5622;63;1;7972
28389;4;5622;87;2;8444
28390;5;5622;92;1;3609
28391;2;5622;98;2;3270
28392;5;5623;39;1;7840
28393;1;5623;49;1;6865
28394;2;5623;52;2;2912
28395;3;5623;57;3;3625
28396;4;5623;63;1;3017
28397;1;5624;5;2;5667
28398;2;5624;80;3;7850
28399;2;5625;49;2;1952
28400;1;5625;80;3;521
28401;1;5626;3;2;1185
28402;3;5626;11;3;813
28403;2;5626;49;2;4907
28404;4;5626;58;2;2895
28405;3;5627;26;3;6073
28406;5;5627;39;3;8465
28407;1;5627;59;1;1844
28408;4;5627;63;1;6786
28409;7;5627;65;2;7037
28410;2;5627;67;3;9206
28411;6;5627;74;3;3438
28412;1;5628;37;1;9583
28413;3;5628;80;3;7232
28414;2;5628;97;2;8259
28415;4;5629;19;3;214
28416;2;5629;53;1;1838
28417;3;5629;53;1;678
28418;1;5629;96;3;861
28419;1;5630;5;1;4925
28420;3;5630;10;3;7354
28421;6;5630;30;1;2439
28422;2;5630;44;1;5548
28423;4;5630;77;3;7658
28424;5;5630;98;3;2633
28425;2;5631;3;1;9144
28426;4;5631;5;1;3360
28427;1;5631;47;1;9796
28428;3;5631;55;1;1740
28429;5;5631;55;2;2025
28430;2;5632;3;1;9658
28431;4;5632;16;2;2041
28432;7;5632;18;2;5566
28433;6;5632;46;3;2357
28434;3;5632;64;3;7459
28435;1;5632;69;2;6687
28436;5;5632;71;2;6316
28437;4;5633;2;1;2548
28438;8;5633;42;3;1877
28439;2;5633;43;1;8875
28440;6;5633;49;2;1107
28441;7;5633;54;3;9409
28442;1;5633;56;3;8392
28443;3;5633;61;1;8960
28444;5;5633;67;1;5808
28445;2;5634;31;3;6742
28446;1;5634;63;1;4452
28447;3;5635;4;2;7705
28448;5;5635;4;3;8899
28449;9;5635;7;1;6547
28450;7;5635;10;3;621
28451;2;5635;25;2;7790
28452;4;5635;43;2;6358
28453;8;5635;55;1;1085
28454;6;5635;73;2;7648
28455;1;5635;76;3;7836
28456;4;5636;15;2;7691
28457;3;5636;25;3;3556
28458;5;5636;33;2;8287
28459;2;5636;41;2;7568
28460;1;5636;86;3;8642
28461;2;5637;7;1;8544
28462;1;5637;49;3;2740
28463;5;5638;14;3;1935
28464;3;5638;49;3;389
28465;1;5638;61;3;4945
28466;6;5638;74;3;9433
28467;7;5638;84;1;2090
28468;2;5638;93;1;7665
28469;4;5638;98;1;8065
28470;4;5639;31;1;5167
28471;6;5639;56;1;8224
28472;2;5639;84;3;2580
28473;3;5639;85;2;3491
28474;1;5639;91;1;5306
28475;5;5639;96;1;6958
28476;5;5640;26;1;5679
28477;7;5640;60;2;1300
28478;2;5640;73;1;4241
28479;3;5640;75;2;3803
28480;1;5640;77;1;4659
28481;6;5640;78;2;6224
28482;4;5640;86;1;9430
28483;2;5641;66;3;8300
28484;1;5641;77;3;3662
28485;3;5641;93;2;794
28486;1;5642;98;3;2185
28487;1;5643;46;2;9566
28488;2;5643;67;3;8724
28489;3;5643;91;2;7442
28490;2;5644;21;1;8420
28491;1;5644;56;3;7324
28492;4;5645;10;2;2746
28493;7;5645;27;3;3601
28494;6;5645;28;2;192
28495;9;5645;38;2;8754
28496;8;5645;40;1;7687
28497;1;5645;62;1;910
28498;5;5645;76;1;3078
28499;3;5645;83;2;1165
28500;2;5645;88;1;5234
28501;5;5646;2;1;5378
28502;1;5646;11;2;1083
28503;2;5646;14;3;3723
28504;4;5646;19;1;1584
28505;3;5646;68;2;8711
28506;4;5647;23;1;961
28507;2;5647;77;3;6727
28508;3;5647;82;3;8212
28509;1;5647;90;3;4403
28510;5;5648;10;3;5282
28511;3;5648;50;2;5889
28512;1;5648;69;1;3775
28513;2;5648;70;1;4698
28514;4;5648;93;3;8684
28515;1;5649;79;3;9359
28516;2;5650;8;3;2882
28517;4;5650;33;2;955
28518;1;5650;37;3;931
28519;5;5650;61;2;2489
28520;3;5650;74;2;6693
28521;2;5651;43;3;9276
28522;3;5651;44;2;1456
28523;4;5651;46;2;4909
28524;1;5651;85;1;8831
28525;1;5652;90;3;2039
28526;1;5653;22;2;4862
28527;3;5653;22;2;9980
28528;5;5653;25;2;673
28529;4;5653;26;1;4924
28530;2;5653;36;1;4625
28531;2;5654;2;3;5078
28532;6;5654;21;2;3253
28533;7;5654;21;3;1109
28534;3;5654;25;3;1050
28535;4;5654;64;1;6397
28536;5;5654;72;1;2354
28537;1;5654;87;2;8474
28538;4;5655;20;2;2952
28539;3;5655;28;1;3492
28540;1;5655;75;3;504
28541;2;5655;95;1;5897
28542;1;5656;49;3;9247
28543;2;5656;68;2;8253
28544;4;5657;32;1;2831
28545;2;5657;34;2;8845
28546;1;5657;35;2;1774
28547;6;5657;55;2;4878
28548;3;5657;61;3;1057
28549;5;5657;76;2;4318
28550;1;5658;3;3;1595
28551;2;5658;9;2;1686
28552;3;5658;11;1;9941
28553;7;5658;45;3;5451
28554;4;5658;51;3;7898
28555;5;5658;95;2;1743
28556;6;5658;98;1;3512
28557;4;5659;8;1;1200
28558;3;5659;40;3;6079
28559;5;5659;49;2;4465
28560;2;5659;55;2;5326
28561;1;5659;67;2;2251
28562;3;5660;8;3;6914
28563;2;5660;46;3;9464
28564;1;5660;83;2;8025
28565;1;5661;40;3;9594
28566;3;5662;41;2;3517
28567;2;5662;46;3;8515
28568;1;5662;80;3;1496
28569;1;5663;10;3;9946
28570;7;5664;29;2;8418
28571;4;5664;51;1;2703
28572;5;5664;58;1;4504
28573;8;5664;62;3;5961
28574;2;5664;71;2;6688
28575;3;5664;73;2;7432
28576;6;5664;85;1;9903
28577;1;5664;89;1;7133
28578;4;5665;11;2;1901
28579;8;5665;40;1;6577
28580;3;5665;43;1;4128
28581;1;5665;49;1;9069
28582;2;5665;58;2;2755
28583;7;5665;60;1;2579
28584;5;5665;64;1;5397
28585;6;5665;96;1;3548
28586;7;5666;25;1;9838
28587;4;5666;30;1;9905
28588;8;5666;40;2;5690
28589;3;5666;42;3;6941
28590;6;5666;52;1;9502
28591;2;5666;78;3;1567
28592;1;5666;95;1;1574
28593;5;5666;100;2;2003
28594;1;5667;55;1;98
28595;3;5668;12;1;5225
28596;5;5668;26;1;303
28597;6;5668;33;1;4319
28598;4;5668;70;3;4493
28599;1;5668;77;2;2687
28600;2;5668;78;2;8737
28601;7;5668;78;2;2897
28602;8;5668;81;1;6847
28603;9;5668;85;3;7393
28604;3;5669;6;1;1778
28605;2;5669;8;1;9963
28606;4;5669;11;2;3445
28607;5;5669;18;2;2305
28608;7;5669;24;2;9770
28609;9;5669;32;1;3014
28610;1;5669;59;3;672
28611;6;5669;82;1;998
28612;8;5669;96;2;1352
28613;1;5670;1;3;3654
28614;5;5670;16;2;5254
28615;6;5670;31;2;5482
28616;8;5670;49;3;8062
28617;7;5670;53;3;5568
28618;2;5670;54;1;990
28619;4;5670;63;2;4128
28620;3;5670;92;2;5392
28621;1;5671;16;2;1407
28622;3;5671;19;1;9176
28623;2;5671;25;1;8830
28624;1;5672;12;1;3463
28625;6;5672;18;1;2802
28626;3;5672;21;1;3875
28627;5;5672;33;2;6415
28628;4;5672;62;3;96
28629;2;5672;69;2;4981
28630;7;5673;28;1;1485
28631;3;5673;32;1;3374
28632;6;5673;41;3;4046
28633;8;5673;53;2;3845
28634;5;5673;60;2;3159
28635;1;5673;62;1;7382
28636;4;5673;69;1;7438
28637;2;5673;70;1;8994
28638;4;5674;18;2;7509
28639;1;5674;38;3;9198
28640;2;5674;44;2;7928
28641;5;5674;45;2;9098
28642;6;5674;49;2;4036
28643;8;5674;50;1;9004
28644;7;5674;57;1;7432
28645;9;5674;58;2;3429
28646;3;5674;76;1;4844
28647;1;5675;13;2;4158
28648;3;5675;20;2;9486
28649;2;5675;32;3;275
28650;6;5675;37;2;8380
28651;7;5675;42;1;1638
28652;5;5675;44;2;6250
28653;4;5675;85;3;6827
28654;2;5676;22;1;483
28655;3;5676;22;3;5697
28656;1;5676;28;1;5812
28657;4;5676;52;3;4048
28658;8;5677;2;2;3495
28659;5;5677;6;3;1893
28660;2;5677;11;2;3522
28661;1;5677;34;3;4110
28662;9;5677;47;1;1507
28663;3;5677;48;1;7872
28664;4;5677;49;2;710
28665;7;5677;79;1;1137
28666;6;5677;85;1;724
28667;1;5678;89;1;561
28668;6;5679;36;2;7767
28669;3;5679;43;3;5196
28670;2;5679;47;2;4926
28671;4;5679;64;1;159
28672;5;5679;70;1;1455
28673;1;5679;93;2;1665
28674;3;5680;3;2;9240
28675;2;5680;16;1;5007
28676;9;5680;49;2;9461
28677;8;5680;52;2;1540
28678;7;5680;58;2;4846
28679;6;5680;60;2;4522
28680;4;5680;71;2;9676
28681;5;5680;83;1;5582
28682;1;5680;88;3;851
28683;2;5681;55;2;3310
28684;1;5681;59;2;7725
28685;3;5681;72;1;9715
28686;4;5682;48;2;3719
28687;2;5682;71;3;7189
28688;3;5682;82;3;161
28689;1;5682;90;2;448
28690;5;5682;91;3;7101
28691;2;5683;15;1;9344
28692;3;5683;55;2;6493
28693;1;5683;82;1;8456
28694;6;5684;28;1;3803
28695;3;5684;40;3;3670
28696;1;5684;48;1;9708
28697;4;5684;52;2;8519
28698;5;5684;59;2;2836
28699;2;5684;87;2;7628
28700;4;5685;5;1;9971
28701;1;5685;6;1;5761
28702;2;5685;7;3;1616
28703;3;5685;61;1;2957
28704;8;5685;62;1;481
28705;5;5685;79;2;810
28706;6;5685;80;2;6555
28707;7;5685;94;3;680
28708;9;5685;100;3;7512
28709;1;5686;42;3;5297
28710;3;5686;45;1;1668
28711;2;5686;94;3;8299
28712;2;5687;19;2;517
28713;1;5687;49;1;484
28714;3;5687;97;1;2224
28715;1;5688;17;3;7024
28716;3;5688;28;3;8016
28717;2;5688;78;3;9471
28718;2;5689;24;1;118
28719;1;5689;52;2;4682
28720;6;5690;16;3;1797
28721;5;5690;44;1;2563
28722;7;5690;49;3;4150
28723;4;5690;57;3;6115
28724;8;5690;58;2;7142
28725;3;5690;82;1;6539
28726;1;5690;87;2;2191
28727;9;5690;88;2;6324
28728;2;5690;92;1;1560
28729;3;5691;16;2;4910
28730;1;5691;31;1;3382
28731;5;5691;35;3;3959
28732;6;5691;46;2;3144
28733;8;5691;77;2;7594
28734;7;5691;88;3;149
28735;2;5691;89;2;2222
28736;4;5691;98;3;5284
28737;1;5692;60;1;9669
28738;4;5693;19;3;1146
28739;5;5693;19;2;4200
28740;1;5693;34;2;1969
28741;2;5693;58;3;7320
28742;3;5693;62;1;5251
28743;5;5694;17;1;9478
28744;6;5694;29;3;6324
28745;1;5694;33;3;6958
28746;2;5694;52;3;1729
28747;4;5694;82;2;3369
28748;3;5694;98;3;7639
28749;1;5695;1;3;769
28750;7;5695;25;3;2471
28751;8;5695;49;3;7314
28752;9;5695;59;3;7113
28753;2;5695;63;3;6128
28754;6;5695;71;1;4343
28755;4;5695;83;3;8788
28756;3;5695;85;1;7142
28757;5;5695;100;1;8851
28758;4;5696;1;1;2542
28759;9;5696;8;1;6296
28760;7;5696;10;3;1398
28761;5;5696;26;1;4783
28762;2;5696;39;3;1389
28763;6;5696;63;1;868
28764;8;5696;71;1;2290
28765;3;5696;74;2;6987
28766;1;5696;80;3;834
28767;4;5697;19;3;1658
28768;2;5697;31;3;5071
28769;3;5697;43;1;8599
28770;1;5697;46;3;9794
28771;6;5697;50;1;4802
28772;5;5697;74;1;1507
28773;1;5698;32;1;4731
28774;2;5698;57;2;5501
28775;5;5699;7;1;8960
28776;6;5699;48;3;7240
28777;1;5699;51;3;7085
28778;3;5699;71;3;540
28779;4;5699;91;1;5901
28780;2;5699;97;1;7161
28781;1;5700;10;3;1389
28782;3;5700;30;2;1109
28783;2;5700;48;1;6977
28784;4;5700;91;2;3228
28785;1;5701;10;2;5628
28786;2;5701;56;1;7587
28787;5;5702;12;2;1953
28788;1;5702;25;3;4150
28789;4;5702;59;1;668
28790;2;5702;98;1;5816
28791;3;5702;99;1;9841
28792;4;5703;34;1;6335
28793;1;5703;55;2;4378
28794;3;5703;62;2;1454
28795;2;5703;84;3;8489
28796;4;5704;10;2;6511
28797;2;5704;20;3;222
28798;3;5704;22;2;8357
28799;5;5704;58;2;7481
28800;1;5704;95;1;4673
28801;1;5705;1;2;3335
28802;7;5705;6;1;7799
28803;2;5705;15;3;2522
28804;8;5705;16;2;2801
28805;5;5705;23;2;4505
28806;3;5705;33;3;8740
28807;6;5705;47;1;3552
28808;9;5705;76;3;6917
28809;4;5705;98;3;3457
28810;6;5706;2;1;2008
28811;7;5706;9;1;8314
28812;1;5706;23;1;1510
28813;3;5706;29;3;7976
28814;5;5706;55;1;7540
28815;4;5706;57;3;7138
28816;2;5706;94;3;1132
28817;2;5707;52;2;2304
28818;1;5707;100;1;6680
28819;6;5708;18;2;5264
28820;7;5708;21;1;4035
28821;5;5708;23;3;7522
28822;3;5708;31;3;5772
28823;9;5708;34;2;2865
28824;2;5708;37;3;7023
28825;8;5708;46;2;5131
28826;4;5708;66;3;9317
28827;1;5708;96;3;2577
28828;2;5709;8;2;6291
28829;1;5709;13;1;1289
28830;3;5709;23;3;6373
28831;4;5709;89;2;8696
28832;5;5709;96;1;9143
28833;2;5710;13;1;8069
28834;1;5710;64;3;4697
28835;1;5711;19;1;6136
28836;7;5711;24;3;3704
28837;8;5711;26;1;2750
28838;4;5711;50;1;8824
28839;9;5711;55;1;5514
28840;2;5711;65;3;5648
28841;3;5711;65;1;5452
28842;5;5711;74;1;7201
28843;6;5711;91;2;2559
28844;3;5712;14;2;4972
28845;2;5712;37;1;914
28846;1;5712;95;1;2073
