id_orden;cliente_id_cliente;fecha_orden
6134;1870;2023-07-27
6135;13897;2023-07-27
6136;16684;2023-07-02
6137;15321;2023-07-26
6138;14808;2023-07-14
6139;1853;2023-07-28
6140;5374;2023-07-30
6141;13179;2023-07-30
6142;11196;2023-07-28
6143;5483;2023-07-19
6144;9081;2023-07-29
6145;8011;2023-07-30
6146;17597;2023-07-11
6147;10170;2023-07-18
6148;17916;2023-07-23
6149;5140;2023-07-01
6150;16694;2023-07-26
6151;16906;2023-07-01
6152;11551;2023-07-08
6153;6991;2023-07-10
6154;17263;2023-07-06
6155;2492;2023-07-20
6156;5255;2023-07-13
6157;9161;2023-07-29
6158;12243;2023-07-30
6159;3997;2023-07-22
6160;8808;2023-07-13
6161;1002;2023-07-03
6162;17700;2023-07-13
6163;14656;2023-07-22
6164;15856;2023-07-03
6165;15651;2023-07-03
6166;19348;2023-07-29
6167;17245;2023-07-17
6168;4977;2023-07-10
6169;13292;2023-07-29
6170;18514;2023-07-27
6171;11692;2023-07-30
6172;16857;2023-07-03
6173;1546;2023-07-28
6174;724;2023-07-19
6175;1293;2023-07-06
6176;3138;2023-07-02
6177;18399;2023-07-21
6178;2587;2023-07-18
6179;3124;2023-07-04
6180;8912;2023-07-17
6181;3928;2023-07-04
6182;10315;2023-07-29
6183;17252;2023-07-30
6184;17125;2023-07-04
6185;18024;2023-07-20
6186;19695;2023-07-08
6187;17059;2023-07-28
6188;14379;2023-07-31
6189;1659;2023-07-18
6190;19427;2023-07-28
6191;18397;2023-07-15
6192;445;2023-07-14
6193;7275;2023-07-25
6194;1124;2023-07-01
6195;8915;2023-07-02
6196;3177;2023-07-12
6197;4352;2023-07-14
6198;8313;2023-07-26
6199;1726;2023-07-16
6200;13328;2023-07-27
6201;14305;2023-07-05
6202;10664;2023-07-03
6203;7306;2023-07-08
6204;4316;2023-07-17
6205;15685;2023-07-21
6206;70;2023-07-22
6207;18380;2023-07-11
6208;11960;2023-07-13
6209;19741;2023-07-20
6210;16066;2023-07-09
6211;12357;2023-07-22
6212;10114;2023-07-02
6213;4855;2023-07-22
6214;673;2023-07-23
6215;14636;2023-07-18
6216;4155;2023-07-22
6217;18284;2023-07-31
6218;445;2023-07-17
6219;12407;2023-07-26
6220;7515;2023-07-26
6221;9374;2023-07-04
6222;6908;2023-07-16
6223;15563;2023-07-24
6224;8474;2023-07-08
6225;4329;2023-07-07
6226;4573;2023-07-17
6227;9616;2023-07-15
6228;6847;2023-07-07
6229;4816;2023-07-31
6230;3090;2023-07-15
6231;18137;2023-07-03
6232;15844;2023-07-30
6233;14930;2023-07-19
6234;18539;2023-07-22
6235;155;2023-07-18
6236;17975;2023-07-01
6237;11148;2023-07-09
6238;19584;2023-07-16
6239;7;2023-07-06
6240;19583;2023-07-22
6241;3031;2023-07-16
6242;10398;2023-07-16
6243;15835;2023-07-02
6244;16592;2023-07-14
6245;14344;2023-07-17
6246;11904;2023-07-13
6247;11678;2023-07-31
6248;16960;2023-07-04
6249;4710;2023-07-15
6250;5698;2023-07-12
6251;1394;2023-07-29
6252;6138;2023-07-20
6253;17897;2023-07-07
6254;18523;2023-07-05
6255;10012;2023-07-07
6256;6939;2023-07-17
6257;14413;2023-07-27
6258;10899;2023-07-19
6259;9509;2023-07-18
6260;4064;2023-07-28
6261;15789;2023-07-19
6262;11114;2023-07-29
6263;4496;2023-07-01
6264;12483;2023-07-19
6265;10154;2023-07-06
6266;4291;2023-07-11
6267;4499;2023-07-21
6268;10100;2023-07-15
6269;9451;2023-07-29
6270;14916;2023-07-30
6271;9016;2023-07-26
6272;3848;2023-07-05
6273;18438;2023-07-20
6274;11524;2023-07-26
6275;7665;2023-07-13
6276;7677;2023-07-30
6277;4142;2023-07-10
6278;11103;2023-07-18
6279;7365;2023-07-15
6280;4728;2023-07-12
6281;11995;2023-07-10
6282;2644;2023-07-27
6283;14848;2023-07-20
6284;15506;2023-07-15
6285;17438;2023-07-13
6286;8475;2023-07-06
6287;16242;2023-07-09
6288;1492;2023-07-21
6289;15832;2023-07-18
6290;3071;2023-07-19
6291;4110;2023-07-14
6292;19298;2023-07-20
6293;1533;2023-07-27
6294;12887;2023-07-04
6295;6577;2023-07-22
6296;11253;2023-07-16
6297;1681;2023-07-29
6298;7923;2023-07-28
6299;2133;2023-07-23
6300;153;2023-07-11
6301;7884;2023-07-26
6302;7260;2023-07-19
6303;7716;2023-07-14
6304;7356;2023-07-16
6305;16848;2023-07-16
6306;5524;2023-07-26
6307;10021;2023-07-08
6308;18448;2023-07-14
6309;1949;2023-07-03
6310;16233;2023-07-02
6311;14043;2023-07-26
6312;1368;2023-07-06
6313;19511;2023-07-13
6314;17744;2023-07-13
6315;15025;2023-07-31
6316;4168;2023-07-13
6317;12630;2023-07-21
6318;3670;2023-07-09
6319;16616;2023-07-20
6320;7761;2023-07-17
6321;16532;2023-07-26
6322;18757;2023-07-15
6323;15372;2023-07-18
6324;15939;2023-07-17
6325;13917;2023-07-04
6326;14608;2023-07-27
6327;15688;2023-07-30
6328;12014;2023-07-03
6329;16640;2023-07-18
6330;9629;2023-07-08
6331;17955;2023-07-22
6332;5790;2023-07-18
6333;4605;2023-07-01
6334;10976;2023-07-02
6335;6518;2023-07-26
6336;2035;2023-07-14
6337;10827;2023-07-05
6338;5523;2023-07-04
6339;5256;2023-07-12
6340;12095;2023-07-20
6341;3466;2023-07-11
6342;11659;2023-07-01
6343;14499;2023-07-27
6344;11413;2023-07-25
6345;12309;2023-07-23
6346;3816;2023-07-01
6347;12506;2023-07-04
6348;4837;2023-07-11
6349;8590;2023-07-21
6350;17501;2023-07-01
6351;18063;2023-07-28
6352;9010;2023-07-15
6353;10012;2023-07-14
6354;3584;2023-07-04
6355;8792;2023-07-30
6356;2597;2023-07-16
6357;4353;2023-07-01
6358;14947;2023-07-16
6359;12990;2023-07-29
6360;10209;2023-07-25
6361;12027;2023-07-07
6362;16766;2023-07-10
6363;18233;2023-07-13
6364;5505;2023-07-20
6365;11839;2023-07-19
6366;18943;2023-07-17
6367;7678;2023-07-13
6368;13169;2023-07-05
6369;6543;2023-07-24
6370;6595;2023-07-19
6371;15132;2023-07-28
6372;7516;2023-07-08
6373;19248;2023-07-03
6374;7706;2023-07-30
6375;2667;2023-07-03
6376;9576;2023-07-17
6377;1782;2023-07-19
6378;5564;2023-07-29
6379;6299;2023-07-28
6380;12358;2023-07-13
6381;14241;2023-07-26
6382;3307;2023-07-24
6383;12115;2023-07-30
6384;7498;2023-07-22
6385;634;2023-07-08
6386;9883;2023-07-23
6387;9738;2023-07-27
6388;14685;2023-07-20
6389;17143;2023-07-28
6390;17421;2023-07-21
6391;1946;2023-07-06
6392;4068;2023-07-26
6393;889;2023-07-29
6394;4083;2023-07-24
6395;18136;2023-07-05
6396;3719;2023-07-15
6397;12617;2023-07-23
6398;8248;2023-07-20
6399;3208;2023-07-31
6400;13519;2023-07-09
6401;990;2023-07-18
6402;15095;2023-07-08
6403;4375;2023-07-15
6404;14354;2023-07-24
6405;19155;2023-07-18
6406;3468;2023-07-26
6407;12184;2023-07-17
6408;15997;2023-07-11
6409;11461;2023-07-18
6410;5976;2023-07-22
6411;14284;2023-07-12
6412;10933;2023-07-03
6413;2046;2023-07-20
6414;10215;2023-07-07
6415;10204;2023-07-04
6416;11523;2023-07-11
6417;7294;2023-07-01
6418;8737;2023-07-27
6419;17787;2023-07-17
6420;17815;2023-07-30
6421;8282;2023-07-02
6422;2338;2023-07-05
6423;15305;2023-07-01
6424;7242;2023-07-04
6425;16505;2023-07-17
6426;8663;2023-07-26
6427;6195;2023-07-11
6428;11060;2023-07-13
6429;3754;2023-07-05
6430;9243;2023-07-12
6431;4217;2023-07-09
6432;19639;2023-07-21
6433;4070;2023-07-17
6434;10526;2023-07-29
6435;5084;2023-07-23
6436;12072;2023-07-24
6437;3861;2023-07-26
6438;13682;2023-07-30
6439;8424;2023-07-19
6440;3145;2023-07-30
6441;17601;2023-07-04
6442;14205;2023-07-17
6443;10948;2023-07-18
6444;5410;2023-07-05
6445;5173;2023-07-26
6446;18933;2023-07-04
6447;11278;2023-07-18
6448;17250;2023-07-11
6449;9048;2023-07-26
6450;5338;2023-07-13
6451;3862;2023-07-23
6452;15727;2023-07-15
6453;14085;2023-07-25
6454;3708;2023-07-29
6455;8477;2023-07-02
6456;8700;2023-07-17
6457;5760;2023-07-23
6458;17469;2023-07-20
6459;4036;2023-07-10
6460;8510;2023-07-07
6461;16239;2023-07-05
6462;1861;2023-07-03
6463;11030;2023-07-28
6464;11399;2023-07-12
6465;16405;2023-07-28
6466;8209;2023-07-01
6467;6633;2023-07-16
6468;13786;2023-07-03
6469;9969;2023-07-11
6470;9787;2023-07-18
6471;17722;2023-07-03
6472;15476;2023-07-22
6473;12885;2023-07-05
6474;16302;2023-07-31
6475;11970;2023-07-01
6476;15275;2023-07-17
6477;9741;2023-07-14
6478;11422;2023-07-11
6479;10306;2023-07-14
6480;15142;2023-07-21
6481;18506;2023-07-13
6482;8727;2023-07-18
6483;16320;2023-07-06
6484;3013;2023-07-04
6485;1049;2023-07-26
6486;12510;2023-07-25
6487;16280;2023-07-08
6488;5856;2023-07-06
6489;17407;2023-07-13
6490;6487;2023-07-21
6491;18943;2023-07-06
6492;4481;2023-07-22
6493;4779;2023-07-16
6494;11430;2023-07-23
6495;13919;2023-07-21
6496;1027;2023-07-01
6497;1020;2023-07-08
6498;11221;2023-07-08
6499;5883;2023-07-26
6500;1842;2023-07-01
6501;16249;2023-07-25
6502;8270;2023-07-05
6503;11224;2023-07-19
6504;3458;2023-07-13
6505;9054;2023-07-23
6506;17835;2023-07-11
6507;7515;2023-07-01
6508;10927;2023-07-04
6509;15428;2023-07-05
6510;18286;2023-07-19
6511;12563;2023-07-23
6512;13361;2023-07-05
6513;4338;2023-07-06
6514;72;2023-07-03
6515;5826;2023-07-16
6516;11250;2023-07-20
6517;6315;2023-07-31
6518;12758;2023-07-18
6519;1730;2023-07-03
6520;9251;2023-07-24
6521;4951;2023-07-27
6522;18087;2023-07-09
6523;19866;2023-07-05
6524;13084;2023-07-08
6525;16268;2023-07-04
6526;5489;2023-07-25
6527;9588;2023-07-23
6528;4897;2023-07-13
6529;4401;2023-07-05
6530;12107;2023-07-29
6531;1696;2023-07-31
6532;18689;2023-07-05
6533;16435;2023-07-24
6534;4445;2023-07-17
6535;2395;2023-07-01
6536;912;2023-07-30
6537;16266;2023-07-26
6538;17036;2023-07-01
6539;12385;2023-07-18
6540;8367;2023-07-24
6541;13618;2023-07-03
6542;11238;2023-07-29
6543;16691;2023-07-20
6544;15573;2023-07-10
6545;16499;2023-07-30
6546;19381;2023-07-10
6547;10324;2023-07-16
6548;8383;2023-07-19
6549;9515;2023-07-24
6550;510;2023-07-28
6551;9698;2023-07-19
6552;695;2023-07-06
6553;15336;2023-07-05
6554;12791;2023-07-03
6555;13865;2023-07-10
6556;16555;2023-07-21
6557;9870;2023-07-04
6558;1638;2023-07-15
6559;2410;2023-07-18
6560;14051;2023-07-02
6561;17786;2023-07-18
6562;699;2023-07-28
6563;4797;2023-07-04
6564;1389;2023-07-10
6565;14060;2023-07-29
6566;2356;2023-07-24
6567;8786;2023-07-30
6568;10487;2023-07-23
6569;10118;2023-07-17
6570;15173;2023-07-27
6571;19051;2023-07-24
6572;7233;2023-07-09
6573;7826;2023-07-12
6574;2409;2023-07-30
6575;7701;2023-07-06
6576;18408;2023-07-23
6577;6369;2023-07-30
6578;6065;2023-07-09
6579;7646;2023-07-08
6580;5618;2023-07-19
6581;19507;2023-07-31
6582;10830;2023-07-28
6583;2409;2023-07-10
6584;16069;2023-07-08
6585;7870;2023-07-11
6586;7439;2023-07-01
6587;9765;2023-07-01
6588;19000;2023-07-11
6589;3693;2023-07-18
6590;17251;2023-07-27
6591;5726;2023-07-16
6592;13096;2023-07-12
6593;10226;2023-07-09
6594;11786;2023-07-04
6595;5074;2023-07-29
6596;9117;2023-07-02
6597;92;2023-07-27
6598;984;2023-07-23
6599;8763;2023-07-31
6600;16774;2023-07-17
6601;9203;2023-07-17
6602;13163;2023-07-09
6603;6704;2023-07-03
6604;12371;2023-07-04
6605;17600;2023-07-12
6606;15845;2023-07-14
6607;1881;2023-07-21
6608;17197;2023-07-31
6609;15396;2023-07-20
6610;1909;2023-07-18
6611;4017;2023-07-07
6612;16312;2023-07-18
6613;1907;2023-07-08
6614;307;2023-07-07
6615;18863;2023-07-19
6616;8967;2023-07-30
6617;15051;2023-07-15
6618;9440;2023-07-02
6619;394;2023-07-21
6620;6304;2023-07-04
6621;14946;2023-07-14
6622;859;2023-07-08
6623;3175;2023-07-03
6624;6228;2023-07-03
6625;11385;2023-07-21
6626;12275;2023-07-14
6627;12891;2023-07-06
6628;18607;2023-07-28
6629;10643;2023-07-18
6630;4514;2023-07-20
6631;14885;2023-07-24
6632;15858;2023-07-21
6633;12282;2023-07-17
6634;2769;2023-07-29
6635;14022;2023-07-28
6636;12372;2023-07-17
6637;19865;2023-07-18
6638;3320;2023-07-27
6639;18781;2023-07-07
6640;7381;2023-07-31
6641;9197;2023-07-20
6642;18581;2023-07-15
6643;16763;2023-07-14
6644;10272;2023-07-03
6645;13629;2023-07-31
6646;13364;2023-07-06
6647;10817;2023-07-12
6648;6231;2023-07-11
6649;11536;2023-07-31
6650;18323;2023-07-25
6651;11973;2023-07-28
6652;9111;2023-07-26
6653;15696;2023-07-07
6654;3332;2023-07-26
6655;888;2023-07-10
6656;17735;2023-07-07
6657;1466;2023-07-08
6658;3127;2023-07-18
6659;16266;2023-07-16
6660;19768;2023-07-27
6661;13707;2023-07-01
6662;13420;2023-07-22
6663;5953;2023-07-22
6664;2785;2023-07-11
6665;8123;2023-07-23
6666;8915;2023-07-23
6667;951;2023-07-21
6668;1594;2023-07-04
6669;9318;2023-07-03
6670;8101;2023-07-14
6671;15943;2023-07-14
6672;17639;2023-07-13
6673;613;2023-07-23
6674;4499;2023-07-08
6675;6596;2023-07-14
6676;11556;2023-07-06
6677;18990;2023-07-22
6678;16338;2023-07-26
6679;11957;2023-07-12
6680;7592;2023-07-19
6681;10283;2023-07-28
6682;8620;2023-07-15
6683;10533;2023-07-30
6684;11738;2023-07-15
6685;6528;2023-07-09
6686;16775;2023-07-29
6687;2384;2023-07-10
6688;849;2023-07-12
6689;7687;2023-07-30
6690;5027;2023-07-15
6691;8557;2023-07-27
6692;4985;2023-07-31
6693;10138;2023-07-31
6694;1918;2023-07-02
6695;16109;2023-07-21
6696;8309;2023-07-19
6697;18176;2023-07-24
6698;2043;2023-07-05
6699;2759;2023-07-13
6700;7205;2023-07-21
6701;17530;2023-07-17
6702;13153;2023-07-04
6703;9839;2023-07-01
6704;2097;2023-07-22
6705;14690;2023-07-26
6706;15706;2023-07-15
6707;15847;2023-07-02
6708;5638;2023-07-03
6709;17990;2023-07-31
6710;7641;2023-07-06
6711;14688;2023-07-08
6712;5505;2023-07-06
6713;19568;2023-07-21
6714;15822;2023-07-28
6715;15894;2023-07-04
6716;9174;2023-07-21
6717;967;2023-07-04
6718;18513;2023-07-14
6719;4522;2023-07-31
6720;19167;2023-07-18
6721;18419;2023-07-30
6722;11621;2023-07-07
6723;12543;2023-07-21
6724;16126;2023-07-05
6725;8660;2023-07-06
6726;9272;2023-07-17
6727;3859;2023-07-29
6728;17400;2023-07-03
6729;1550;2023-07-12
6730;6679;2023-07-03
6731;14646;2023-07-19
6732;1411;2023-07-10
6733;8661;2023-07-02
6734;14887;2023-07-31
6735;16756;2023-07-20
6736;15857;2023-07-11
6737;13821;2023-07-12
6738;14675;2023-07-29
6739;4385;2023-07-26
6740;14413;2023-07-09
6741;12098;2023-07-26
6742;4094;2023-07-16
6743;15339;2023-07-23
6744;18200;2023-07-03
6745;18599;2023-07-20
6746;17458;2023-07-25
6747;15644;2023-07-22
6748;19248;2023-07-23
6749;209;2023-07-27
6750;19583;2023-07-30
6751;14277;2023-07-28
6752;14114;2023-07-13
6753;5609;2023-07-18
6754;19405;2023-07-05
6755;11688;2023-07-18
6756;12305;2023-07-29
6757;14626;2023-07-02
6758;1902;2023-07-16
6759;8455;2023-07-10
6760;9875;2023-07-26
6761;284;2023-07-21
6762;431;2023-07-20
6763;9798;2023-07-02
6764;878;2023-07-28
6765;18595;2023-07-11
6766;8662;2023-07-25
6767;14493;2023-07-09
6768;6529;2023-07-14
6769;10995;2023-07-15
6770;15491;2023-07-22
6771;8937;2023-07-23
6772;11020;2023-07-18
6773;252;2023-07-11
6774;10784;2023-07-18
6775;11133;2023-07-14
6776;7594;2023-07-07
6777;6057;2023-07-18
6778;18036;2023-07-14
6779;647;2023-07-15
6780;15723;2023-07-18
6781;19767;2023-07-06
6782;8615;2023-07-19
6783;6017;2023-07-26
6784;12888;2023-07-20
6785;4917;2023-07-03
6786;9153;2023-07-14
6787;4235;2023-07-08
6788;1378;2023-07-25
6789;16659;2023-07-22
6790;7911;2023-07-19
6791;3735;2023-07-23
6792;6798;2023-07-13
6793;61;2023-07-16
6794;16021;2023-07-30
6795;15531;2023-07-15
6796;3098;2023-07-23
6797;1419;2023-07-13
6798;17552;2023-07-29
6799;1253;2023-07-20
6800;19326;2023-07-18
6801;3690;2023-07-29
6802;529;2023-07-14
6803;5644;2023-07-03
6804;17414;2023-07-11
6805;15058;2023-07-21
6806;7695;2023-07-29
6807;17252;2023-07-22
6808;15887;2023-07-18
6809;8509;2023-07-23
6810;12216;2023-07-02
6811;1865;2023-07-15
6812;16354;2023-07-03
6813;11226;2023-07-06
6814;19894;2023-07-08
6815;9474;2023-07-26
6816;12668;2023-07-22
6817;2943;2023-07-01
6818;6535;2023-07-22
6819;18432;2023-07-17
6820;3377;2023-07-20
6821;4078;2023-07-16
6822;3884;2023-07-19
6823;2371;2023-07-12
6824;13218;2023-07-27
6825;15094;2023-07-08
6826;16087;2023-07-10
6827;17506;2023-07-04
6828;3863;2023-07-16
6829;12281;2023-07-23
6830;11038;2023-07-01
6831;7579;2023-07-12
6832;5434;2023-07-12
6833;9551;2023-07-09
6834;10670;2023-07-19
6835;3791;2023-07-11
6836;11635;2023-07-04
6837;12102;2023-07-30
6838;10598;2023-07-15
6839;7132;2023-07-27
6840;14798;2023-07-14
6841;12979;2023-07-31
6842;13553;2023-07-28
6843;6357;2023-07-24
6844;17374;2023-07-17
6845;18211;2023-07-17
6846;14674;2023-07-24
6847;2413;2023-07-10
6848;13603;2023-07-31
6849;12689;2023-07-06
6850;17492;2023-07-28
6851;4423;2023-07-09
6852;691;2023-07-30
6853;2364;2023-07-16
6854;16270;2023-07-27
6855;5550;2023-07-05
6856;16600;2023-07-09
6857;7395;2023-07-06
6858;14328;2023-07-17
6859;9448;2023-07-10
6860;8990;2023-07-03
6861;19046;2023-07-07
6862;10955;2023-07-28
6863;10747;2023-07-06
6864;4168;2023-07-23
6865;12551;2023-07-26
6866;8880;2023-07-31
6867;9248;2023-07-23
6868;6042;2023-07-14
6869;6869;2023-07-20
6870;4768;2023-07-01
6871;1724;2023-07-23
6872;2622;2023-07-03
6873;19822;2023-07-29
6874;9230;2023-07-20
6875;14783;2023-07-14
6876;13320;2023-07-12
6877;3585;2023-07-31
6878;13477;2023-07-03
6879;8086;2023-07-11
6880;15307;2023-07-10
6881;5351;2023-07-29
6882;2352;2023-07-14
6883;1651;2023-07-26
6884;9889;2023-07-27
6885;9634;2023-07-14
6886;4856;2023-07-22
6887;154;2023-07-05
6888;5594;2023-07-01
6889;17938;2023-07-18
6890;1629;2023-07-17
6891;1151;2023-07-01
6892;7947;2023-07-26
6893;12126;2023-07-02
6894;17915;2023-07-02
6895;19379;2023-07-02
6896;10877;2023-07-01
6897;15233;2023-07-12
6898;8125;2023-07-02
6899;8416;2023-07-30
6900;1897;2023-07-20
6901;10266;2023-07-19
6902;19231;2023-07-07
6903;10316;2023-07-19
6904;7833;2023-07-26
6905;2646;2023-07-07
6906;9485;2023-07-10
6907;15270;2023-07-04
6908;6290;2023-07-09
6909;14250;2023-07-27
6910;1407;2023-07-30
6911;1988;2023-07-04
6912;15772;2023-07-17
6913;14658;2023-07-07
6914;1159;2023-07-29
6915;16958;2023-07-17
6916;14360;2023-07-07
6917;1166;2023-07-24
6918;18439;2023-07-21
6919;15443;2023-07-25
6920;17061;2023-07-09
6921;12020;2023-07-05
6922;19475;2023-07-03
6923;14581;2023-07-28
6924;13539;2023-07-02
6925;12260;2023-07-01
6926;15253;2023-07-04
6927;11103;2023-07-16
6928;7014;2023-07-21
6929;12518;2023-07-13
6930;6767;2023-07-19
6931;16523;2023-07-29
6932;1335;2023-07-01
6933;18010;2023-07-01
6934;10784;2023-07-12
6935;4323;2023-07-09
6936;12342;2023-07-09
6937;729;2023-07-18
6938;13097;2023-07-03
6939;3039;2023-07-13
6940;7345;2023-07-15
6941;4812;2023-07-21
6942;17880;2023-07-19
6943;7844;2023-07-08
6944;2065;2023-07-29
6945;2828;2023-07-19
6946;12531;2023-07-18
6947;3287;2023-07-26
6948;2326;2023-07-26
6949;12013;2023-07-05
6950;14763;2023-07-23
6951;9592;2023-07-06
6952;7505;2023-07-07
6953;12749;2023-07-30
6954;12664;2023-07-22
6955;5074;2023-07-07
6956;7556;2023-07-30
6957;16339;2023-07-23
6958;18487;2023-07-07
6959;11568;2023-07-21
6960;13452;2023-07-10
6961;9453;2023-07-08
6962;10066;2023-07-05
6963;11509;2023-07-25
6964;12306;2023-07-07
6965;4762;2023-07-04
6966;5763;2023-07-15
6967;10024;2023-07-17
6968;4381;2023-07-15
6969;3333;2023-07-27
6970;10464;2023-07-06
6971;13113;2023-07-01
6972;15147;2023-07-06
6973;496;2023-07-11
6974;4079;2023-07-13
6975;14686;2023-07-28
6976;5389;2023-07-14
6977;18361;2023-07-21
6978;15780;2023-07-11
6979;452;2023-07-18
6980;12507;2023-07-29
6981;6895;2023-07-23
6982;7377;2023-07-28
6983;13208;2023-07-24
6984;15739;2023-07-29
6985;18805;2023-07-26
6986;15463;2023-07-19
6987;10685;2023-07-20
6988;4300;2023-07-28
6989;19631;2023-07-03
6990;15896;2023-07-29
6991;18742;2023-07-09
6992;785;2023-07-22
6993;15438;2023-07-12
6994;14343;2023-07-05
6995;8518;2023-07-10
6996;14577;2023-07-04
6997;1882;2023-07-30
6998;7837;2023-07-21
6999;11408;2023-07-06
7000;8958;2023-07-01
7001;8391;2023-08-16
7002;18655;2023-08-15
7003;15040;2023-08-01
7004;9001;2023-08-18
7005;2795;2023-08-10
7006;4050;2023-08-02
7007;10562;2023-08-21
7008;18799;2023-08-30
7009;5598;2023-08-11
7010;19628;2023-08-06
7011;13717;2023-08-24
7012;17088;2023-08-31
7013;7439;2023-08-21
7014;18515;2023-08-08
7015;15787;2023-08-26
7016;8503;2023-08-27
7017;17336;2023-08-23
7018;14472;2023-08-23
7019;3485;2023-08-21
7020;11611;2023-08-21
7021;4688;2023-08-23
7022;13701;2023-08-18
7023;18933;2023-08-26
7024;772;2023-08-05
7025;4779;2023-08-29
7026;17876;2023-08-09
7027;9100;2023-08-21
7028;1823;2023-08-14
7029;12877;2023-08-01
7030;8062;2023-08-29
7031;366;2023-08-03
7032;8753;2023-08-11
7033;12292;2023-08-27
7034;16335;2023-08-24
7035;4270;2023-08-18
7036;17045;2023-08-10
7037;15012;2023-08-10
7038;13942;2023-08-03
7039;18208;2023-08-17
7040;7004;2023-08-26
7041;2570;2023-08-10
7042;12665;2023-08-10
7043;12108;2023-08-09
7044;6116;2023-08-30
7045;2258;2023-08-20
7046;16943;2023-08-15
7047;3071;2023-08-31
7048;11930;2023-08-12
7049;2472;2023-08-01
7050;6124;2023-08-30
7051;12323;2023-08-04
7052;9561;2023-08-18
7053;8786;2023-08-28
7054;13526;2023-08-30
7055;17928;2023-08-06
7056;4758;2023-08-22
7057;5515;2023-08-05
7058;18375;2023-08-11
7059;2766;2023-08-18
7060;19001;2023-08-28
7061;15104;2023-08-28
7062;13000;2023-08-27
7063;10224;2023-08-09
7064;18479;2023-08-08
7065;7863;2023-08-27
7066;16551;2023-08-31
7067;19426;2023-08-21
7068;10891;2023-08-26
7069;148;2023-08-13
7070;13678;2023-08-11
7071;9466;2023-08-19
7072;17842;2023-08-28
7073;11781;2023-08-31
7074;3555;2023-08-08
7075;22;2023-08-02
7076;7385;2023-08-12
7077;14553;2023-08-31
7078;7759;2023-08-29
7079;5278;2023-08-04
7080;17945;2023-08-26
7081;3123;2023-08-27
7082;13755;2023-08-31
7083;6544;2023-08-02
7084;16697;2023-08-04
7085;14988;2023-08-03
7086;17838;2023-08-06
7087;13539;2023-08-11
7088;15201;2023-08-13
7089;1042;2023-08-25
7090;1342;2023-08-28
7091;3772;2023-08-24
7092;14425;2023-08-14
7093;2678;2023-08-03
7094;10454;2023-08-09
7095;7971;2023-08-01
7096;15183;2023-08-14
7097;14010;2023-08-15
7098;7954;2023-08-31
7099;7781;2023-08-25
7100;1820;2023-08-05
7101;16949;2023-08-31
7102;932;2023-08-23
7103;15256;2023-08-17
7104;7740;2023-08-27
7105;17668;2023-08-21
7106;3823;2023-08-02
7107;16682;2023-08-25
7108;15916;2023-08-07
7109;7771;2023-08-20
7110;11691;2023-08-10
7111;13036;2023-08-14
7112;6881;2023-08-30
7113;7023;2023-08-01
7114;3980;2023-08-12
7115;230;2023-08-16
7116;13944;2023-08-19
7117;7291;2023-08-09
7118;7539;2023-08-26
7119;16794;2023-08-25
7120;1526;2023-08-13
7121;14992;2023-08-20
7122;10351;2023-08-26
7123;5820;2023-08-05
7124;19887;2023-08-28
7125;420;2023-08-19
7126;2917;2023-08-08
7127;5273;2023-08-19
7128;18879;2023-08-12
7129;1922;2023-08-29
7130;12612;2023-08-04
7131;14666;2023-08-11
7132;10277;2023-08-07
7133;4849;2023-08-16
7134;1846;2023-08-29
7135;12146;2023-08-15
7136;19483;2023-08-08
7137;14404;2023-08-26
7138;3218;2023-08-04
7139;7916;2023-08-17
7140;7503;2023-08-08
7141;12532;2023-08-08
7142;5076;2023-08-13
7143;19359;2023-08-04
7144;6204;2023-08-23
7145;15588;2023-08-09
7146;10750;2023-08-25
7147;8905;2023-08-27
7148;18572;2023-08-13
7149;5083;2023-08-28
7150;5243;2023-08-16
7151;13432;2023-08-17
7152;815;2023-08-02
7153;4987;2023-08-31
7154;17890;2023-08-29
7155;5488;2023-08-10
7156;19033;2023-08-21
7157;8300;2023-08-14
7158;16890;2023-08-17
7159;15716;2023-08-17
7160;4967;2023-08-23
7161;670;2023-08-04
7162;4067;2023-08-12
7163;19330;2023-08-04
7164;2290;2023-08-06
7165;17050;2023-08-10
7166;6407;2023-08-03
7167;6981;2023-08-25
7168;1394;2023-08-15
7169;4288;2023-08-02
7170;12321;2023-08-20
7171;8263;2023-08-24
7172;17380;2023-08-14
7173;1095;2023-08-30
7174;663;2023-08-11
7175;17483;2023-08-31
7176;17608;2023-08-01
7177;12297;2023-08-07
7178;10118;2023-08-02
7179;10452;2023-08-27
7180;15212;2023-08-13
7181;7735;2023-08-03
7182;4187;2023-08-31
7183;1848;2023-08-24
7184;8604;2023-08-05
7185;13402;2023-08-16
7186;9002;2023-08-06
7187;7524;2023-08-19
7188;16151;2023-08-14
7189;9531;2023-08-03
7190;16679;2023-08-01
7191;12745;2023-08-13
7192;19654;2023-08-07
7193;13270;2023-08-26
7194;3395;2023-08-25
7195;1713;2023-08-08
7196;5155;2023-08-17
7197;19821;2023-08-03
7198;4279;2023-08-09
7199;3731;2023-08-15
7200;12459;2023-08-21
7201;11873;2023-08-10
7202;4533;2023-08-07
7203;7771;2023-08-08
7204;1053;2023-08-07
7205;2275;2023-08-22
7206;6081;2023-08-28
7207;5662;2023-08-07
7208;5469;2023-08-17
7209;11965;2023-08-15
7210;13402;2023-08-15
7211;19959;2023-08-09
7212;6270;2023-08-18
